

    0.212817131147792514E-34    0.611983818665755462E+04    0.191244488824689171E+03    0.418642853347547259E+02    0.190204376882131647E-01   -0.365303256971730939E+00    0.473691819621725415E+03   -0.342536685391933959E+01
    0.249499682168184790E-34    0.611951694300222698E+04    0.157201989042317422E+03    0.454986709734524766E+02    0.161798529948874587E-01   -0.606478772947227407E+00    0.541679549629664393E+03   -0.337538670963651910E+01
    0.272981338412920069E-34    0.611933385652590641E+04    0.175033228293611216E+03    0.361155205553490077E+02    0.187758594203355014E-01   -0.401867609979557727E+00    0.627454894249620224E+03   -0.246500946937306997E+01
    0.300482082660401432E-34    0.611913869225428607E+04    0.180369017651962764E+03    0.385594178775141359E+02    0.163780497665847770E-01   -0.103404685737742263E+01    0.145210181416168666E+04   -0.484156845247740364E+01
    0.301676511054272730E-34    0.611912756304466529E+04    0.164320240388605043E+03    0.555502078932986763E+02    0.277037744954191749E-01   -0.117254920196813450E+01    0.437623361243039142E+03   -0.278555516250340496E+01
    0.348213118970033074E-34    0.611883744932582067E+04    0.160614964934893379E+03    0.329073816676725386E+02    0.471198674186829314E-01    0.120571195578636736E+01    0.271022414982444843E+03   -0.344048035404594454E+01
    0.374112960571816117E-34    0.611869076827311164E+04    0.186973852946045952E+03    0.954445354535569379E+01    0.230253944430184564E-01   -0.104264019285333687E+00    0.320926475503523761E+03   -0.488258303610387490E+01
    0.427446217990247752E-34    0.611842103200660131E+04    0.163814599673566249E+03    0.570005555817616880E+02    0.235281093072064115E-01   -0.101563615028748777E+01    0.488801354763481982E+03   -0.244215628438638443E+01
    0.435184784175846582E-34    0.611838195260340763E+04    0.198216307814559997E+03    0.236730352638324888E+02    0.450138959023078170E-01    0.294774299104115345E+00    0.227477493237084644E+03   -0.299342690703204983E+01
    0.481613658109592198E-34    0.611817601467251825E+04    0.172487856273824718E+03    0.244157320151173565E+02    0.150938676578492512E-01   -0.100183950696797197E-02    0.503036488063741842E+03   -0.483876109728731052E+01
    0.501041833524895849E-34    0.611809372509595141E+04    0.177908182766333312E+03    0.207822110430709159E+02    0.548921077278984523E-01    0.749924800582659312E+00    0.202962304114620139E+03   -0.278297215970579170E+01
    0.514447342752529490E-34    0.611803772299589309E+04    0.152425308858939133E+03    0.213565367827786332E+02    0.328784883437745340E-01    0.107142413006170667E+00    0.251790831894366306E+03   -0.475134136482346392E+01
    0.541328433706816512E-34    0.611793266215293352E+04    0.170675014375186095E+03    0.384470104757899094E+02    0.400830991362754394E-01    0.931983769909272564E+00    0.254942764397957802E+03   -0.166447756340751418E+01
    0.553724921108654069E-34    0.611788418356443253E+04    0.161563461070122031E+03    0.354821151916189450E+02    0.140347010780458997E-01   -0.324104036251537941E+00    0.683059928226944294E+03   -0.311824688842340514E+01
    0.574735254662418094E-34    0.611780650572234390E+04    0.164610996256092051E+03    0.424679961541155535E+02    0.163614286048704045E-01   -0.102372352909368458E+01    0.156909231436521418E+04   -0.317066693008328615E+01
    0.607572821254425196E-34    0.611769218577353695E+04    0.185703960485831573E+03    0.386556943667489179E+02    0.138260786741739149E-01   -0.828265620506252298E+00    0.114463090686045371E+04   -0.193609945131168670E+01
    0.722791269468161681E-34    0.611734169400241626E+04    0.177231218406234092E+03    0.351939804745702958E+02    0.133559725318502971E-01   -0.109700159609330039E+01    0.146014380818941549E+04   -0.378355806995597277E+01
    0.744698764926824052E-34    0.611727878048553430E+04    0.182698823733904618E+03    0.478379501575174118E+02    0.999655279570431876E+00    0.244803130496048738E+01    0.125746464393060350E+03   -0.230849821829656277E+01
    0.754054631026167128E-34    0.611725061554516651E+04    0.173322057714173184E+03    0.324638038651360290E+02    0.182503914700682723E+00    0.878345448990269340E+00    0.120373273096775293E+03   -0.187343243304793816E+01
    0.811549746532097886E-34    0.611710045892358721E+04    0.177046237137822430E+03    0.492371422101877272E+02    0.738220656289115151E+00    0.183027198456533835E+01    0.119859335213340714E+03   -0.228447869710375340E+01
    0.829224670316076666E-34    0.611705417314532315E+04    0.177844176547775533E+03    0.139833034766453324E+02    0.155024382964141817E-01   -0.266865625459457467E+00    0.422962918379123550E+03   -0.363261092689707166E+01
    0.904018647282860902E-34    0.611687826054587094E+04    0.173434662242159334E+03    0.331131016511100000E+02    0.238665150625754691E+00    0.257345185258590536E+01    0.170413842954010221E+03   -0.234922451201554860E+01
    0.931862606617825888E-34    0.611681439486104864E+04    0.164354489859546106E+03    0.424002387893934838E+02    0.160382514715711952E-01   -0.860863813678783174E+00    0.503755174208418453E+03   -0.480797132293613316E+01
    0.107066265454343273E-33    0.611653350466676602E+04    0.178700191137813732E+03    0.321336104634317650E+02    0.161237674831047284E+00    0.216901470671699892E+01    0.180608179762161711E+03   -0.247961722727038669E+01
    0.118707408647904877E-33    0.611632388224163151E+04    0.162286092934173183E+03    0.322539099509732949E+02    0.137257014051525329E-01   -0.103736947216226527E+01    0.141031165288649731E+04   -0.305917118214098505E+01
    0.125669166363793872E-33    0.611620670520243402E+04    0.162123904848944505E+03    0.564740795714442356E+02    0.231156863842804268E-01   -0.100320477571103828E+01    0.478160419537126074E+03   -0.294867878711159115E+01
    0.149349131222162377E-33    0.611585824243922616E+04    0.157714746767560683E+03    0.447731582969279884E+02    0.834665974293379853E-01    0.899936040724471642E-01    0.159371068274114180E+03   -0.280571401966327238E+01
    0.155995309801589648E-33    0.611576796912337250E+04    0.190458657734606106E+03    0.210879125767635571E+02    0.859216422004571295E-01    0.106777289370509054E+01    0.181726438560413271E+03   -0.230976976916244015E+01
    0.155889931598236942E-33    0.611576612573495549E+04    0.174748846471958217E+03    0.461218370944073115E+02    0.164964686493884877E+00    0.156639102505825845E+01    0.186971120297281885E+03   -0.489347083891528456E+01
    0.164921801131878274E-33    0.611565028837181126E+04    0.157964385553168000E+03    0.264464869222403536E+02    0.206484669672752003E+00    0.172693510726210597E+01    0.144697813602458154E+03   -0.195270267853958446E+01
    0.166327086175514925E-33    0.611563012384505146E+04    0.170957814150823623E+03    0.277697749362250477E+02    0.121760802345955835E+00    0.164411666663408429E+01    0.187928558946861983E+03   -0.360068564821125037E+01
    0.168349606450541004E-33    0.611560275583766634E+04    0.170487882458265886E+03    0.412449634463073949E+02    0.189136004342964105E-01   -0.444842245880313847E+00    0.376739415602833333E+03   -0.406559326947334831E+01
    0.187733108864613825E-33    0.611538160392433110E+04    0.174586608447802007E+03    0.405590899691572702E+02    0.743624379683689163E-01    0.133318042884436938E+00    0.174202525898051988E+03   -0.447127752719891980E+01
    0.194075020069257676E-33    0.611531196210574217E+04    0.166858281223985813E+03    0.493833816029408297E+02    0.240838946738024876E-01   -0.607759241621171342E+00    0.319965033337638147E+03   -0.408913617356518966E+01
    0.205172979669716776E-33    0.611519754993575953E+04    0.178088634622178347E+03    0.278695710640281646E+02    0.269320580205481448E-01   -0.543937833364532497E+00    0.260825126438936650E+03   -0.455893288849317813E+01
    0.249840077813435936E-33    0.611480041985193202E+04    0.189341387345671848E+03    0.372376287892526392E+02    0.241329907072557692E+00    0.255393620158634160E+01    0.176225383018214330E+03   -0.200021225668289837E+01
    0.264824351389749828E-33    0.611468073345005632E+04    0.195995378658085798E+03    0.388494891631293910E+02    0.236864483389122790E-01   -0.741781425886625101E-01    0.389640171040815176E+03   -0.220755475701546233E+01
    0.267342366481412171E-33    0.611465861190751275E+04    0.170121527619942498E+03    0.424103987393010868E+02    0.390062598810152830E-01   -0.607299555635657518E+00    0.209348800444214817E+03   -0.231512662285082405E+01
    0.307848886985926298E-33    0.611437325916443478E+04    0.183891006766046246E+03    0.430454239818726876E+02    0.209936031494698319E-01   -0.104391588041532457E+01    0.476322457109038908E+03   -0.225190156046153156E+01
    0.333824792588726093E-33    0.611420804978356682E+04    0.166105458203713283E+03    0.380793870839856936E+02    0.410013822188512400E+00    0.147971338365480998E+01    0.124760734530864767E+03   -0.198976497001276753E+01
    0.341272633331635478E-33    0.611416072412173071E+04    0.166311170378755605E+03    0.490631932911388731E+02    0.288953395277160074E+00    0.192288202218753934E+01    0.166031546948763889E+03   -0.223863571042866649E+01
    0.363644466268590757E-33    0.611403053927312612E+04    0.194511425685173919E+03    0.261275082483631564E+02    0.590920894496944557E-01    0.989205729788796617E+00    0.209478121569997882E+03   -0.191106229112908155E+01
    0.400770591878443850E-33    0.611383291933649161E+04    0.165720070822028106E+03    0.560442887995429260E+02    0.762541453572538330E+00    0.172412444870241588E+01    0.109918452094222843E+03   -0.190217254726755280E+01
    0.438747810082646571E-33    0.611364865322834976E+04    0.184629329325465847E+03    0.278159421794951243E+02    0.198584461871089656E-01   -0.845689741697040032E+00    0.486316049613922416E+03   -0.301244214864140591E+01
    0.450053347093146146E-33    0.611359457565750927E+04    0.196247171460342685E+03    0.375868417719210015E+02    0.448014065577676535E-01    0.474203471526186693E+00    0.284867498464346284E+03   -0.354389209959400819E+01
    0.455189078729697468E-33    0.611356868723844127E+04    0.189403999919797371E+03    0.207401344778829042E+02    0.144029028026545925E-01   -0.636469033485901337E+00    0.521752115103178653E+03   -0.189024918606339876E+01
    0.559090143007366293E-33    0.611315429669527839E+04    0.169384313023318072E+03    0.558862609285667986E+02    0.549236730500737708E-01   -0.650377333350256270E+00    0.183813385933334246E+03   -0.228758213788922538E+01
    0.567122045919201071E-33    0.611312257418444096E+04    0.183685836408215096E+03    0.270466708930987494E+02    0.157785721791910624E-01   -0.863521915603450152E+00    0.961372227854257972E+03   -0.463974685924541141E+01
    0.594919778287238114E-33    0.611302367521436645E+04    0.180963294493336434E+03    0.155144078221508153E+02    0.194575054697647201E-01   -0.539294100521501285E-01    0.378959982037828809E+03   -0.189277528368835224E+01
    0.605104095353560944E-33    0.611298653246294998E+04    0.190914444849175851E+03    0.296991347986933363E+02    0.251476137452152256E-01   -0.367043332013376578E+00    0.287205302844783034E+03   -0.376662694301628065E+01
    0.658725255760208407E-33    0.611281352550462998E+04    0.181224111367397796E+03    0.345403434856165035E+02    0.297944463012903248E-01   -0.418034337973793635E+00    0.382094014540585135E+03   -0.366894844334724368E+01
    0.665605658225228536E-33    0.611278954890910427E+04    0.173304422417374184E+03    0.314405595551723565E+02    0.223673719507034213E+00    0.188229360479871755E+01    0.153078978617156622E+03   -0.239171581002865530E+01
    0.720897448701985053E-33    0.611262675501702870E+04    0.179814849970149822E+03    0.493444498094370374E+02    0.187886533925068662E-01   -0.611902676409819990E+00    0.539489809714128228E+03   -0.315672275693215010E+01
    0.815772413644025585E-33    0.611237628309113734E+04    0.184910518163094025E+03    0.377115243083795804E+02    0.364393360903068828E-01    0.837144411822181578E+00    0.307138021464304984E+03   -0.430155088117447804E+01
    0.977603101310443507E-33    0.611201115150382066E+04    0.182595261974385011E+03    0.338389727760288963E+02    0.184805178392405990E-01   -0.859775502256234891E+00    0.823024033708509933E+03   -0.273139490199546309E+01
    0.989046783014380252E-33    0.611198468086949924E+04    0.174478490797537290E+03    0.543993096289511300E+02    0.519946976507707700E-01   -0.157751158541799663E+00    0.191214146597428623E+03   -0.184870442876670138E+01
    0.103876230088446235E-32    0.611188339887281745E+04    0.184354265260307415E+03    0.184232080531267712E+02    0.469353055310080328E-01    0.335175892864688407E+00    0.216028408020773213E+03   -0.377506218879750044E+01
    0.105158945465702734E-32    0.611185565823104662E+04    0.164107059943958006E+03    0.507741104957131313E+02    0.246013069429065374E-01   -0.612067387715753086E+00    0.559445860647333916E+03   -0.384314810582609123E+01
    0.105277113758082397E-32    0.611185021718210555E+04    0.161993612767938401E+03    0.508533338241294359E+02    0.719626047772681021E+00    0.237496560246918609E+01    0.134951634703433285E+03   -0.185021690971259689E+01
    0.112697632155300538E-32    0.611171079757716961E+04    0.170683921953985987E+03    0.183638098726588623E+02    0.486179491301304487E-01    0.505442250272566618E+00    0.219901288132650023E+03   -0.292705800711492437E+01
    0.125778998518203704E-32    0.611148796673650031E+04    0.169362062727888826E+03    0.492468637916574608E+02    0.244493442448289293E-01   -0.532651675385714563E+00    0.550109023913894816E+03   -0.376699151168333080E+01
    0.126382303999325474E-32    0.611147520167833500E+04    0.187418999840513351E+03    0.282520338136622371E+02    0.706270080710200254E+00    0.281779142613342248E+01    0.138911506006043254E+03   -0.196213771250718372E+01
    0.131622604597783780E-32    0.611139075219076585E+04    0.178415637182959557E+03    0.399411440608324995E+02    0.524380473197652783E-01   -0.123445213571340862E+00    0.189480088212582785E+03   -0.425619632896225664E+01
    0.148553660222151147E-32    0.611114554236325057E+04    0.194410731958296935E+03    0.233891609604527844E+02    0.141583669404714667E-01   -0.789490761692242193E+00    0.870385962959311314E+03   -0.460172037432658598E+01
    0.148666232022462582E-32    0.611114083247814688E+04    0.181617279625638162E+03    0.225276104589038511E+02    0.307829562619988395E-01    0.125533194358358191E+00    0.228223370413598047E+03   -0.189449218839728495E+01
    0.158748688263598056E-32    0.611100640031976764E+04    0.158035674627527243E+03    0.407932508651344961E+02    0.490678212201885178E-01    0.285892783026547859E+00    0.208650650323985076E+03   -0.308838748082623216E+01
    0.160901791130275571E-32    0.611097626180948646E+04    0.190759749322323927E+03    0.184057086173663862E+02    0.364809723433340768E-01    0.249189842271615669E+00    0.241208295720247520E+03   -0.388305702835624311E+01
    0.163561464894094767E-32    0.611094027758954144E+04    0.168166883783519381E+03    0.497129718450711948E+02    0.415602398012153873E+00    0.121572694473421761E+01    0.117420709086664772E+03   -0.226257188448476132E+01
    0.167093763135421713E-32    0.611089435018337463E+04    0.195926519887922183E+03    0.386241211864319780E+02    0.444222970782459092E-01    0.656319890794443861E+00    0.264808022096301841E+03   -0.239722441011403520E+01
    0.179038519443053783E-32    0.611075306356649708E+04    0.174135952827341384E+03    0.377379561971156363E+02    0.241157322816847597E-01   -0.807884508717423677E+00    0.277188727978474446E+03   -0.197714626737534349E+01
    0.186813279338081878E-32    0.611066485140493387E+04    0.180998305739099493E+03    0.246929120453043396E+02    0.126336785299740156E+00    0.159944304350188649E+01    0.182188532320630316E+03   -0.281994948479984231E+01
    0.322550039339793261E-32    0.610956935917047213E+04    0.172102986290436320E+03    0.355399943672315857E+02    0.154744376512942466E-01   -0.809247337699555147E+00    0.116411977795033022E+04   -0.309291082271643525E+01
    0.336704625166590803E-32    0.610948026872651735E+04    0.191124644354836732E+03    0.304381607530524718E+02    0.280477603457630446E-01   -0.197194297543727082E+00    0.371895458983076651E+03   -0.196214836410013449E+01
    0.337789600040264297E-32    0.610947063953085944E+04    0.168468041270206953E+03    0.364611479154407618E+02    0.138229793056834447E-01   -0.689749961241103771E+00    0.111732577057642970E+04   -0.323415578785306934E+01
    0.344233084734323953E-32    0.610942965307616669E+04    0.183761132743039894E+03    0.299303670563195539E+02    0.656231118447425654E-01    0.665914737623616748E+00    0.221506201519150693E+03   -0.193514825677038482E+01
    0.353948491070304844E-32    0.610937079339345109E+04    0.168466740001413086E+03    0.340285117874896201E+02    0.153146244659854106E-01   -0.838064896506397705E+00    0.491795704462173944E+03   -0.463127138825282625E+01
    0.386659558142261817E-32    0.610919081207716681E+04    0.188585879996566774E+03    0.378180820552268102E+02    0.100926601743470359E+00    0.154456408153817648E+01    0.214086572337039343E+03   -0.285263974903960893E+01
    0.402595214110026323E-32    0.610910684315992785E+04    0.169948014206424006E+03    0.365026897182757750E+02    0.140535832250481302E+00    0.209078407324528337E+01    0.199950926281088840E+03   -0.316962390044201969E+01
    0.478158259484842532E-32    0.610875962799414083E+04    0.181780671459431204E+03    0.326483246711948709E+02    0.560656926932651817E-01    0.421871146308521183E+00    0.194308479616944169E+03   -0.288805904295290006E+01
    0.570114227844131822E-32    0.610840464315397185E+04    0.173940083539537682E+03    0.306230559633002173E+02    0.842409709217280117E-01    0.146966934904814206E+01    0.207391174413393742E+03   -0.466579494769409031E+01
    0.570877896437802374E-32    0.610839877105640062E+04    0.167149362866024461E+03    0.140187386830310317E+02    0.213612428293355229E-01   -0.236595931762625611E+00    0.341232987060599328E+03   -0.406258276394565865E+01
    0.588872829797542035E-32    0.610833350635521492E+04    0.159270573783676525E+03    0.278686859538656648E+02    0.345820273235407094E-01    0.277446765019591979E+00    0.295209453606937814E+03   -0.193045987121410034E+01
    0.604779323941624813E-32    0.610827700469503725E+04    0.179498282202223550E+03    0.422527355682910013E+02    0.130243865141286330E+00    0.125934118865736355E+01    0.193722440066043447E+03   -0.398444025876121088E+01
    0.609253580752671858E-32    0.610825906794261027E+04    0.195043756339246585E+03    0.360476599904095849E+02    0.169973211538026539E-01   -0.756582471684709934E+00    0.840310847555450550E+03   -0.329326432755996334E+01
    0.705466773198571509E-32    0.610796262284729073E+04    0.179728970282308268E+03    0.243454846354695178E+02    0.130719037503627955E+00    0.193590028767752065E+01    0.173492161576919443E+03   -0.169198002713400841E+01
    0.722620938353808373E-32    0.610791137771644662E+04    0.190428615803722693E+03    0.473434895029813845E+02    0.256984358242325239E+00    0.175506194645474967E+01    0.163473196511051015E+03   -0.212837903029844089E+01
    0.754380334382698024E-32    0.610782215909149818E+04    0.161307235866104037E+03    0.540858188968120146E+02    0.159376263141803198E+00    0.684262749878390419E+00    0.152078539690194617E+03   -0.177430694729067362E+01
    0.840366938961464282E-32    0.610760308027239353E+04    0.155810039559418868E+03    0.329851779976116859E+02    0.133369587877097788E-01   -0.792445031483950402E+00    0.980595783932546169E+03   -0.269379629545549992E+01
    0.851753488179182440E-32    0.610757296833763394E+04    0.163424936853315899E+03    0.254437975967555161E+02    0.225644637141746672E-01    0.317511674288391665E+00    0.322321572130562060E+03   -0.371688673496076483E+01
    0.994712031573845090E-32    0.610725946119360560E+04    0.174501832600050449E+03    0.263096376015082853E+02    0.260096722185904870E-01    0.670538064511696508E+00    0.325999474772971041E+03   -0.282217249967771444E+01
    0.107524660749572500E-31    0.610710056223180982E+04    0.185326204421465889E+03    0.415095399035423611E+02    0.261437868870413349E-01    0.335897689086179785E+00    0.360159793495817439E+03   -0.470920120060077707E+01
    0.115566004842520140E-31    0.610695312411632676E+04    0.176121406408218832E+03    0.334442503598388328E+02    0.755119968253309820E-01    0.805290701500626760E+00    0.186552437885553275E+03   -0.334674809614253377E+01
    0.118870055709037890E-31    0.610689355104731840E+04    0.171648068401649482E+03    0.501084243334338169E+02    0.289402095454595228E-01    0.180127215300646348E+00    0.353625639520597758E+03   -0.430459352528731731E+01
    0.129689045343018741E-31    0.610671613876193078E+04    0.180375067185545021E+03    0.382306585324130594E+02    0.324925143267782851E-01    0.779941401434841808E+00    0.315412655491429348E+03   -0.488963970030841821E+01
    0.130907639856820824E-31    0.610669423905568874E+04    0.158612886232007583E+03    0.374940398376958086E+02    0.297372781365638494E+00    0.220559629009534364E+01    0.164365693540087221E+03   -0.209190996262383466E+01
    0.141656677531193181E-31    0.610653321550562487E+04    0.168309926768485496E+03    0.169934709843062279E+02    0.242390873554357046E-01   -0.253886875274368595E+00    0.300404797724145169E+03   -0.377253927508583642E+01
    0.145987127177121043E-31    0.610646979645429474E+04    0.175175381302530184E+03    0.436631375294831514E+02    0.189293842622801321E-01   -0.106430067178707222E+01    0.105521468701732238E+04   -0.363487828924036771E+01
    0.151922486913790878E-31    0.610638689758919736E+04    0.185650012242210693E+03    0.250577019972870545E+02    0.228665170857872829E-01    0.449641708823085295E-01    0.415130661066486880E+03   -0.337459040961512624E+01
    0.157684213285817177E-31    0.610630925480759834E+04    0.185196224504173244E+03    0.249514208175957179E+02    0.130321722105770886E-01   -0.820021708457223664E+00    0.732517667094426884E+03   -0.471160632049200512E+01
    0.176063789216671824E-31    0.610608555594915197E+04    0.182820039836943181E+03    0.391071056299298903E+02    0.955707664344362523E-01    0.791599033985714851E+00    0.178549549752475571E+03   -0.363574366729357035E+01
    0.179317563846023208E-31    0.610604573712981528E+04    0.189312607579069663E+03    0.332030597312955535E+02    0.604379454440832423E-01    0.130764750617176473E+01    0.242514043423759034E+03   -0.284370474030373899E+01
    0.191779704172852717E-31    0.610590816423062188E+04    0.191196438886183927E+03    0.349499696837800116E+02    0.196095487369993375E-01    0.127563587284820201E-01    0.442823061075664725E+03   -0.407184580703352683E+01
    0.193209924253637871E-31    0.610589010944436086E+04    0.185913951597763486E+03    0.401363700907061514E+02    0.109303121110276541E+00    0.782905086193094402E+00    0.182126699379643298E+03   -0.429345295820144024E+01
    0.200841048634440080E-31    0.610580944154785357E+04    0.196559816021417475E+03    0.229145394645592404E+02    0.291289028428056360E-01   -0.372522347178737334E+00    0.297552546211910567E+03   -0.347079979803534977E+01
    0.207204452595697833E-31    0.610574386224543468E+04    0.174471154098379117E+03    0.200765415122546358E+02    0.509773505435088259E-01    0.760906168797293336E+00    0.226567922958048712E+03   -0.449400557401851941E+01
    0.232932257176456735E-31    0.610550658401716646E+04    0.182871775982174256E+03    0.218160212891218208E+02    0.336380917592831452E-01   -0.236157970837522324E+00    0.240681572244089153E+03   -0.279596627734534309E+01
    0.234854473672968927E-31    0.610548695234539446E+04    0.176836089563623204E+03    0.227508471349740375E+02    0.645023927306631745E-01    0.703235063831378682E+00    0.197179875649174676E+03   -0.370078466536244388E+01
    0.242290767044208708E-31    0.610542141253667978E+04    0.162721506368244775E+03    0.253289944785140335E+02    0.446759329705266606E-01    0.398752246043292402E-01    0.212186104566562051E+03   -0.420456807070285965E+01
    0.255561677280900518E-31    0.610531156713400742E+04    0.169911482776073825E+03    0.259833450474697543E+02    0.131865886240817368E-01   -0.954622340555651760E+00    0.104774688364090866E+04   -0.319346765887474193E+01
