    0.165074174194912501E+03    0.419689801227305566E+02    0.425541296377468167E-01    0.257635098380651462E+00    0.254675028950646151E+03   -0.211058701636489277E+01   -0.298484590901069805E+04
    0.172766362450857770E+03    0.376735409603610520E+02    0.219296366389085430E-01   -0.503527203980923987E+00    0.444189306861110197E+03   -0.496330454606007798E+01   -0.298483665907091108E+04
    0.170909077715524887E+03    0.424342925363869767E+02    0.316261783557130471E-01   -0.816377204601388407E-01    0.320391603590839964E+03   -0.256862748244120542E+01   -0.298477419868397283E+04
    0.173452884708616864E+03    0.359940400419535962E+02    0.261145479763768736E-01   -0.173790158353248181E+00    0.333454186235509155E+03   -0.328954595237909775E+01   -0.298476841514031184E+04
    0.174853486349568385E+03    0.427503897656886522E+02    0.280479039820362049E-01   -0.281849480183241630E+00    0.359979585544022427E+03   -0.320092732846664330E+01   -0.298475861457823294E+04
    0.161044503580877432E+03    0.414656366813063073E+02    0.310714336708933017E-01   -0.363597371268838065E+00    0.315177566567592805E+03   -0.338969703108241305E+01   -0.298475116544190450E+04
    0.177110987858090454E+03    0.398832900521647105E+02    0.422982232654262880E-01   -0.733740073284594452E-01    0.247231788694167221E+03   -0.237464761862816109E+01   -0.298474829216005492E+04
    0.178206529343886388E+03    0.358686325583013570E+02    0.303560940645687290E-01   -0.234936441556633957E+00    0.313485862268679625E+03   -0.286078300343180958E+01   -0.298473207169186935E+04
    0.163814113723913096E+03    0.385345240074699689E+02    0.425476614842547479E-01    0.230140451575023386E+00    0.245813194826913048E+03   -0.261589100872850455E+01   -0.298469874206296845E+04
    0.164217406863450265E+03    0.432923061795319200E+02    0.337423738368094334E-01   -0.381129132192372655E+00    0.293212312799445954E+03   -0.354635246633046108E+01   -0.298468899121032928E+04
    0.178753790102731415E+03    0.360155188640110993E+02    0.296093089350094145E-01   -0.244380625390726358E+00    0.304715840670286354E+03   -0.285263149657365211E+01   -0.298461914973015200E+04
    0.172065094495911666E+03    0.438831047136787902E+02    0.299386789285044572E-01   -0.173790197209631181E+00    0.338984354425813535E+03   -0.374911090015857162E+01   -0.298458905788207630E+04
    0.167705899215325758E+03    0.427278067325399888E+02    0.558431083096293732E-01    0.473704905340094795E+00    0.224011263635836656E+03   -0.211725388379447521E+01   -0.298457299090607012E+04
    0.162880324997978761E+03    0.467006000814086804E+02    0.478163822508431285E-01   -0.708920043997889326E-01    0.238631345093273666E+03   -0.239622563953578371E+01   -0.298457107479935303E+04
    0.165135078928184015E+03    0.387287529736203169E+02    0.268910859566379376E-01   -0.460120403572613190E+00    0.338731162439661205E+03   -0.374381790715610663E+01   -0.298451107421477809E+04
    0.175876416016195861E+03    0.345623273688055406E+02    0.249715883813001333E-01   -0.208907617186406158E+00    0.356973807773072963E+03   -0.458792919206813732E+01   -0.298447803238925280E+04
    0.173214488154050628E+03    0.449003430177625660E+02    0.623551401131877264E-01    0.361306895448161969E+00    0.213806782921577934E+03   -0.213758288761981019E+01   -0.298446247397873867E+04
    0.174108490721852604E+03    0.428625329615120449E+02    0.325168081805066317E-01   -0.124095015060102121E+00    0.303600767470599180E+03   -0.215824252373742853E+01   -0.298444751509998241E+04
    0.168206800407213308E+03    0.411792956163329507E+02    0.318693869661468218E-01   -0.715406299759191455E-01    0.324488506250647106E+03   -0.474110788411065087E+01   -0.298442933040245225E+04
    0.173108621848392318E+03    0.460103522245955219E+02    0.384183236699726510E-01   -0.282356938769411370E+00    0.278639484794422458E+03   -0.314272440778053408E+01   -0.298439260654038753E+04
    0.178472747799489014E+03    0.421584020390156411E+02    0.396282867882484305E-01   -0.858327228510824547E-02    0.267669452270303680E+03   -0.241107405177129630E+01   -0.298427169026422143E+04
    0.163150831593012015E+03    0.407281120843113058E+02    0.239043965670531801E-01   -0.551030382134091390E+00    0.397660396647046127E+03   -0.378487187209006626E+01   -0.298421697192082956E+04
    0.173068480204771504E+03    0.341319796423363329E+02    0.354607033115764483E-01    0.608024422010555732E-01    0.262326050599187681E+03   -0.245810302342276810E+01   -0.298421483238017390E+04
    0.164771117144020309E+03    0.378392331336329732E+02    0.357186251581421699E-01    0.377549847281051232E-01    0.259760629497731543E+03   -0.244416959910096487E+01   -0.298419684883043828E+04
    0.168877400981405600E+03    0.459844395717655914E+02    0.340499591029246873E-01   -0.454295899901566713E+00    0.278326864950371373E+03   -0.219728947725432677E+01   -0.298411235795876382E+04
    0.163536940358762337E+03    0.426432353833780837E+02    0.266880704721591429E-01   -0.348774347101279414E+00    0.335687789050014203E+03   -0.435154636264885397E+01   -0.298410010860979219E+04
    0.164869479454575156E+03    0.378782743737506706E+02    0.345107058406053102E-01   -0.798703021083271292E-01    0.273028075469275961E+03   -0.381064514670356003E+01   -0.298402539251942244E+04
    0.164816604128724890E+03    0.434364111691253925E+02    0.421991393765929271E-01    0.952478770106914840E-01    0.263294388008810586E+03   -0.457297302367145342E+01   -0.298400544502757157E+04
    0.178183887346266062E+03    0.367071674416625910E+02    0.308646366818686041E-01   -0.144911430081316572E+00    0.315006052335562174E+03   -0.283467331270031586E+01   -0.298398498324636876E+04
    0.176765407023799526E+03    0.340665235290755817E+02    0.291291254672881202E-01   -0.230445272260716427E+00    0.295663965667584137E+03   -0.218357164811141580E+01   -0.298396358679610330E+04
    0.162312972838463224E+03    0.350369412558099498E+02    0.285071078930966108E-01   -0.186795016595027841E+00    0.316373288870937813E+03   -0.298465012955317333E+01   -0.298394699845132163E+04
    0.164777165959292944E+03    0.455837905095951896E+02    0.282443926392537369E-01   -0.318159995700556308E+00    0.349046462579550450E+03   -0.395601879059014383E+01   -0.298394064868809346E+04
    0.176743732598824778E+03    0.398154753180103000E+02    0.291294581650851196E-01   -0.193976401795894260E+00    0.319032242338949061E+03   -0.396513423080365657E+01   -0.298393641464289067E+04
    0.173777141285989501E+03    0.367383835416477211E+02    0.219914387416072950E-01   -0.431567931586176901E+00    0.410427789192521971E+03   -0.362717836137121630E+01   -0.298392531907337116E+04
    0.169434244465659134E+03    0.444976912218431551E+02    0.426902386539554576E-01   -0.226053794828722232E+00    0.224661098990107234E+03   -0.202217084099605238E+01   -0.298392185108976082E+04
    0.178168908875025238E+03    0.389005140316005225E+02    0.248025830187624217E-01   -0.408821267675043121E+00    0.381532780209281498E+03   -0.354923270251181311E+01   -0.298390398334630663E+04
    0.166495467747923442E+03    0.372422545620206336E+02    0.264604933239959116E-01   -0.366167917556234679E+00    0.311780076725172592E+03   -0.201105053357715091E+01   -0.298387132703450516E+04
    0.177471694458181418E+03    0.347835926886060776E+02    0.367222859896426598E-01   -0.111738479349932085E-02    0.258457092677846106E+03   -0.197510024533078399E+01   -0.298383580319717748E+04
    0.176755572547221561E+03    0.372410369086497610E+02    0.256172345974451932E-01   -0.301782019243195254E+00    0.374379111519360777E+03   -0.419061575841565315E+01   -0.298378799131518053E+04
    0.171661131356494906E+03    0.368515531193056205E+02    0.241628346761976476E-01   -0.290569494790513749E+00    0.361938589253010036E+03   -0.226187403561907185E+01   -0.298376058753818370E+04
    0.165795520048628191E+03    0.345868780925446373E+02    0.237013206617381310E-01   -0.372154949879811126E+00    0.377023250734941655E+03   -0.363271505917005877E+01   -0.298373774892638448E+04
    0.168632669195914758E+03    0.437223686077683737E+02    0.301543985380831776E-01   -0.314299215987967173E+00    0.304556458688067153E+03   -0.435659169985521899E+01   -0.298372866316283580E+04
    0.164719629468307062E+03    0.427504507700128045E+02    0.338185791111326323E-01    0.362368210763386323E-02    0.297491525277084406E+03   -0.409243907702739307E+01   -0.298371645891941625E+04
    0.176577077273202207E+03    0.419553321607686200E+02    0.283430028768906252E-01   -0.312897108024526416E+00    0.331107361341259207E+03   -0.223610881229904201E+01   -0.298368892106659769E+04
    0.168115664669997415E+03    0.366998287468911997E+02    0.309646849474189169E-01    0.246612911360444276E-01    0.301291148228537338E+03   -0.330650702976562227E+01   -0.298364969922893579E+04
    0.176141448479772521E+03    0.405490927020719027E+02    0.263689680382864222E-01   -0.459387142517918123E+00    0.374802505454403615E+03   -0.418902014558524982E+01   -0.298362270473891886E+04
    0.173127958997080697E+03    0.369203487615981629E+02    0.292042696763703744E-01   -0.752145175092289175E-01    0.302049585017555330E+03   -0.217865158677411008E+01   -0.298360201722948841E+04
    0.172010898645555955E+03    0.462990285713025571E+02    0.373028383582764550E-01   -0.182234422961452980E+00    0.279412708175392595E+03   -0.385834113686260594E+01   -0.298360048911338890E+04
    0.175268734196603077E+03    0.409679596285377556E+02    0.344293592145962571E-01   -0.291472805136634427E-01    0.288663002900679260E+03   -0.349297937493643262E+01   -0.298357813652607911E+04
    0.172053518531134500E+03    0.402785007307766136E+02    0.395555185761080619E-01   -0.636727882287233538E-01    0.253784733514310773E+03   -0.314548668921696661E+01   -0.298357287403040846E+04
    0.176099858494586556E+03    0.383141748363331942E+02    0.314272189125101367E-01   -0.191824466034111740E+00    0.295404800368039616E+03   -0.436095589970340569E+01   -0.298357047897277062E+04
    0.167581227952627700E+03    0.414677280957853327E+02    0.332650093236922587E-01   -0.185106240037298475E+00    0.314275925763691248E+03   -0.355394417961706743E+01   -0.298353178536978839E+04
    0.162229531051830492E+03    0.371692273119120671E+02    0.335162479240362979E-01   -0.122723503460005601E+00    0.285655138928153235E+03   -0.334073424201854685E+01   -0.298352184302757041E+04
    0.164286659157180168E+03    0.428076059292426976E+02    0.317284641520045180E-01   -0.299612145394313467E+00    0.327025604038911467E+03   -0.458511466965067971E+01   -0.298352148150946596E+04
    0.175461893019260515E+03    0.382875566480373379E+02    0.349493257356750867E-01   -0.339840646256768242E-01    0.279795267146021843E+03   -0.372239721245432476E+01   -0.298350240413809342E+04
    0.171282761779058404E+03    0.412393119320908283E+02    0.323248072112706647E-01   -0.201085751553764069E+00    0.287477373891462207E+03   -0.469443605579779266E+01   -0.298341147897545852E+04
    0.165087153981941299E+03    0.442255623873641639E+02    0.414308769436929833E-01   -0.104683201257234293E+00    0.263437935815587480E+03   -0.484406726484418648E+01   -0.298340608188777696E+04
    0.171318638894309458E+03    0.339285530440852341E+02    0.277838054460164373E-01   -0.243888126346457623E+00    0.319356684226871153E+03   -0.480564527154782350E+01   -0.298339178582491695E+04
    0.162492000147337592E+03    0.413318381748624404E+02    0.297298751818527267E-01   -0.100908220982075525E+00    0.320064329204028525E+03   -0.270721137156107483E+01   -0.298337439543028495E+04
    0.171009446646484321E+03    0.422319826981252788E+02    0.286587087584658055E-01   -0.182773501404789762E+00    0.349103038123234796E+03   -0.430942685950089555E+01   -0.298334473138815702E+04
    0.164938520417250118E+03    0.382708847751909502E+02    0.283855794819634459E-01   -0.152028303855157976E+00    0.304298226907810488E+03   -0.234877884888051325E+01   -0.298333086073223694E+04
    0.166167925684534083E+03    0.410465955421464344E+02    0.242287306595931097E-01   -0.380851419531935909E+00    0.367207967267059360E+03   -0.331880275388690649E+01   -0.298329623493247163E+04
    0.178283751102337476E+03    0.404500410397915005E+02    0.281832301501705081E-01   -0.380843566817823165E+00    0.338733683440817856E+03   -0.346758426513600515E+01   -0.298329401370238520E+04
    0.169393309812230058E+03    0.457943347599802451E+02    0.320219764066744170E-01   -0.204295710809945463E+00    0.315791799918131233E+03   -0.485737513898980300E+01   -0.298328207311362075E+04
    0.174718079590146374E+03    0.435683912236287370E+02    0.357006493059879929E-01   -0.256869864415259830E+00    0.292434559439632324E+03   -0.485095538630721013E+01   -0.298327284297422239E+04
    0.163289945740385349E+03    0.372209450194043825E+02    0.321749545705635534E-01   -0.452050647338346767E-01    0.283450737355344188E+03   -0.276591489794380241E+01   -0.298325632407474814E+04
    0.163513588056724899E+03    0.410429566677658499E+02    0.343552252128552782E-01   -0.252733485252998769E+00    0.283225705529501454E+03   -0.477267146135802456E+01   -0.298325203639643678E+04
    0.172657512929460665E+03    0.458511686362251396E+02    0.348842325941565931E-01   -0.178555279770312270E+00    0.290331838181998023E+03   -0.300057676090682612E+01   -0.298324234127132331E+04
    0.172233679211516744E+03    0.453770335910360814E+02    0.288217409836073780E-01   -0.530805679777335171E+00    0.350578050824025240E+03   -0.465103780785740994E+01   -0.298322444025110326E+04
    0.169136509963530983E+03    0.393596245714742849E+02    0.387588613391023629E-01   -0.189663537965859330E+00    0.233047587865503374E+03   -0.187747312474838024E+01   -0.298321632203547188E+04
    0.163791228797180594E+03    0.452240191154328954E+02    0.344220704002526287E-01   -0.341124903797221712E+00    0.301950112013475916E+03   -0.376981323746704389E+01   -0.298320649558332207E+04
    0.173824447605138090E+03    0.400752074468569504E+02    0.406545067614004982E-01   -0.891971135361790957E-01    0.247804626657314458E+03   -0.265092146073160828E+01   -0.298319772817820831E+04
    0.172917329833713922E+03    0.402621955758065440E+02    0.244193641921720238E-01   -0.548960385095104475E+00    0.392848870909646109E+03   -0.430096622996500777E+01   -0.298317171950882948E+04
    0.165164780653132453E+03    0.339086518044805842E+02    0.349083980115436898E-01   -0.299361126102357655E-01    0.261252154167914625E+03   -0.213561096050145993E+01   -0.298316411239074159E+04
    0.166124796245872943E+03    0.387222271296202223E+02    0.302049854706710197E-01   -0.122808024073090882E+00    0.316963720016916682E+03   -0.224091052389805245E+01   -0.298316384577364715E+04
    0.161758101099652009E+03    0.373829311253048786E+02    0.273598613714701178E-01   -0.185427445253840695E+00    0.330041715297020801E+03   -0.253398171574646902E+01   -0.298315044155315400E+04
    0.175837410577481393E+03    0.343217226984918540E+02    0.273094192426939844E-01   -0.278082646630066321E+00    0.322819166301287339E+03   -0.272001150444001683E+01   -0.298312355810988265E+04
    0.172361661589781704E+03    0.412927896440816085E+02    0.370169612615926791E-01   -0.144945398864207542E+00    0.284651164341979609E+03   -0.426788148531396594E+01   -0.298309680387092340E+04
    0.169353726018816616E+03    0.358137868554261303E+02    0.272853780652573194E-01   -0.320970116327461863E+00    0.342663399339655768E+03   -0.367717565665898105E+01   -0.298308949936433510E+04
    0.162766481066897967E+03    0.421271838597609189E+02    0.533179688488411990E-01    0.156749313084139530E+00    0.200882672646585917E+03   -0.188788453762976616E+01   -0.298308575058516499E+04
    0.166356118286842872E+03    0.464998628667635785E+02    0.397256476476618922E-01   -0.153603861943523157E+00    0.276553683372157991E+03   -0.339079309348154467E+01   -0.298308551556377051E+04
    0.171608875867884677E+03    0.361979346359973420E+02    0.261738336996350761E-01   -0.235037550080125834E+00    0.328420487634611561E+03   -0.299020851815812483E+01   -0.298307079918939871E+04
    0.163179275726150109E+03    0.411277144610244534E+02    0.259368285482301300E-01   -0.422844208924449072E+00    0.380689128212238813E+03   -0.375548855979754048E+01   -0.298306400193623767E+04
    0.172184492159450542E+03    0.405496861732168270E+02    0.317112224446102764E-01   -0.260304876512761574E+00    0.288595508580152853E+03   -0.354830631044265932E+01   -0.298304965035325358E+04
    0.170389754425408142E+03    0.343711825885815045E+02    0.229924855616579216E-01   -0.388724628581443188E+00    0.380944211742027505E+03   -0.446750893655657144E+01   -0.298304054065080982E+04
    0.170826970004195886E+03    0.406784748037977124E+02    0.288827152135625112E-01   -0.365531671113499268E+00    0.309899655170409858E+03   -0.487552995564597769E+01   -0.298303002873026526E+04
    0.161842565196466126E+03    0.424013458850321854E+02    0.374088014537219612E-01   -0.220565650563873783E+00    0.246763552171590902E+03   -0.185715777208990529E+01   -0.298301243273104683E+04
    0.165303029388040898E+03    0.399187814086802462E+02    0.264742165192769566E-01   -0.257777002553851720E+00    0.331497643519065832E+03   -0.308058858275114300E+01   -0.298301163083085976E+04
    0.168545926127368801E+03    0.355930161809184966E+02    0.303242190918395250E-01   -0.192922761604467530E+00    0.297623242235528551E+03   -0.431748164688649272E+01   -0.298299865188048216E+04
    0.175951472900277139E+03    0.404017023858665709E+02    0.506342367359344375E-01    0.281648129527587443E+00    0.231202767567624420E+03   -0.219077134214359992E+01   -0.298297453318742873E+04
    0.167485792142189837E+03    0.432703028060931274E+02    0.659084073437170431E-01    0.505318970664809353E+00    0.209266442463021889E+03   -0.212817286043744502E+01   -0.298296839362936316E+04
    0.167324742805205062E+03    0.422579642590558251E+02    0.268987833333875458E-01   -0.236387674637562162E+00    0.343863405672435817E+03   -0.358981090802686342E+01   -0.298295957161344813E+04
    0.167269702235152209E+03    0.441879683764425124E+02    0.332098358850534889E-01   -0.294675774738324625E+00    0.319216413975276794E+03   -0.458522669165947594E+01   -0.298294288344163670E+04
    0.168014080614425069E+03    0.375205055737882134E+02    0.230033341665353483E-01   -0.348609045223878145E+00    0.405330735091378756E+03   -0.435552627859975594E+01   -0.298293833479537216E+04
    0.168008595656619633E+03    0.409628136903886855E+02    0.307949665026221314E-01   -0.329827334200550215E+00    0.295144781515408681E+03   -0.481508391516210121E+01   -0.298292145180294074E+04
    0.162934809168721472E+03    0.441507329565234556E+02    0.363430724016580581E-01   -0.201525514453317900E-01    0.288115601275800486E+03   -0.254979355125808427E+01   -0.298292132164510622E+04
    0.161867959413231659E+03    0.418627461707959867E+02    0.264909408749992789E-01   -0.312741413681361990E+00    0.345461707270351326E+03   -0.246089133028443507E+01   -0.298291415907176361E+04
    0.178445871856743992E+03    0.355765946949243528E+02    0.322293149071945437E-01   -0.117552782991776184E+00    0.286654327509459506E+03   -0.239506901945365147E+01   -0.298290845879084645E+04
    0.167874018388812516E+03    0.350880443727925666E+02    0.306776796519517246E-01   -0.103696384692166577E+00    0.310510097434688987E+03   -0.353235293458772404E+01   -0.298290715483032363E+04
    0.167640007138202520E+03    0.392566814731621321E+02    0.405023506908795891E-01    0.243199628033659243E+00    0.262354506528349589E+03   -0.245397127948176452E+01   -0.298289900506282265E+04
    0.175848434421419796E+03    0.395841184781434663E+02    0.323390103071253820E-01   -0.146609824887562246E+00    0.294826323750098766E+03   -0.481706515488891185E+01   -0.298289172127768552E+04
    0.168847587627295326E+03    0.454981151012941041E+02    0.257656012289646415E-01   -0.503228730860437179E+00    0.383006404433961677E+03   -0.424049557551966494E+01   -0.298288818129639640E+04
    0.166229834036798223E+03    0.434937884438504625E+02    0.396501131263391413E-01    0.143015948754552369E-01    0.279235762674354362E+03   -0.301528813549290797E+01   -0.298287310378258553E+04
    0.172597297249725557E+03    0.352627700717144421E+02    0.232980055106529645E-01   -0.424330443905032828E+00    0.392656779235542160E+03   -0.488403504233365826E+01   -0.298286547501191080E+04
    0.175482246304418965E+03    0.375515970032323168E+02    0.258152023563000023E-01   -0.306353840526369936E+00    0.350071294497296208E+03   -0.225658898240161276E+01   -0.298285858490669307E+04
    0.172445868599341651E+03    0.338717638837122337E+02    0.292583917301021540E-01   -0.115726699037875136E+00    0.314824788971878149E+03   -0.360896962663013010E+01   -0.298285647271240441E+04
    0.171879312130815180E+03    0.412211858380860576E+02    0.515323218308326794E-01    0.160724742456594960E-01    0.211202207951579794E+03   -0.201387391331616827E+01   -0.298285466618426472E+04
    0.167281602920907773E+03    0.438822139145594861E+02    0.246668547026663437E-01   -0.427899410298322902E+00    0.392152507917807498E+03   -0.490291893099263376E+01   -0.298285336213617393E+04
    0.171846931370271477E+03    0.376924176408516303E+02    0.249403024279692999E-01   -0.396797508123066578E+00    0.348383603236338331E+03   -0.393576178095780893E+01   -0.298285283138215345E+04
    0.168961359901247334E+03    0.415957026965434125E+02    0.322796627926084032E-01   -0.261700419318573907E+00    0.320109730280144731E+03   -0.372920919373272630E+01   -0.298284276710268432E+04
    0.172166602144258263E+03    0.418539693222505491E+02    0.274867404852309413E-01   -0.209734180005365367E+00    0.350350499757266050E+03   -0.442551603955853334E+01   -0.298284202600142544E+04
    0.169733377566442385E+03    0.429432155236361268E+02    0.289788188182795482E-01   -0.173537885826618776E+00    0.328888394869755871E+03   -0.311788750152585026E+01   -0.298282469691405186E+04
    0.160673208117921490E+03    0.427066253558893152E+02    0.394253438021967620E-01   -0.112536048248006448E+00    0.249910911389206063E+03   -0.251612282157340772E+01   -0.298281947663128813E+04
    0.168638167764407825E+03    0.406455301294990079E+02    0.230534541866998823E-01   -0.428081502784541268E+00    0.396891280682932006E+03   -0.328622687018050197E+01   -0.298279145042557138E+04
    0.172165105743471742E+03    0.412748289689556316E+02    0.613974491061543212E-01    0.342035806518402818E+00    0.209954235580889673E+03   -0.225813499714487520E+01   -0.298278586462148451E+04
    0.169462466783701842E+03    0.404497874170758678E+02    0.330023320072021925E-01   -0.704457588428142323E-01    0.313058399098055702E+03   -0.369972586996199748E+01   -0.298278394381612861E+04
    0.163739924366730605E+03    0.392329814637085406E+02    0.245783767870630492E-01   -0.290015270106839473E+00    0.378781883640909200E+03   -0.445314554174785648E+01   -0.298278288181442076E+04
    0.160811161464814546E+03    0.407628999287565819E+02    0.313482620735757445E-01   -0.256293817557729176E+00    0.308621101622074207E+03   -0.400377636420686933E+01   -0.298275688950494987E+04
    0.162469220560997087E+03    0.453959932416852041E+02    0.289345226138527228E-01   -0.381671382999684505E+00    0.350205252909097624E+03   -0.455751395432399509E+01   -0.298275097279909278E+04
    0.174413733202261341E+03    0.377343344332465591E+02    0.276213460053276877E-01   -0.389345252709803802E+00    0.341822963893316569E+03   -0.476445098902638353E+01   -0.298275045247413618E+04
    0.173570638141102705E+03    0.338345058835686103E+02    0.254462718112241568E-01   -0.239094348209764718E+00    0.342484156437792024E+03   -0.295742259672551411E+01   -0.298274691262551096E+04
    0.174871914246692285E+03    0.368060659102427508E+02    0.247476508927346149E-01   -0.430825152956022528E+00    0.361262832778389054E+03   -0.313946498345239622E+01   -0.298273773790153245E+04
    0.165842421541089124E+03    0.428319346212704772E+02    0.604522594259885651E-01    0.424822494611906354E+00    0.217048859403731257E+03   -0.212919432628604222E+01   -0.298273425773029157E+04
    0.172591551599766035E+03    0.394452955543140433E+02    0.296640063589377924E-01   -0.203951094417101908E+00    0.337896938772375790E+03   -0.325911509583874448E+01   -0.298273295208112677E+04
    0.170784956975397193E+03    0.425981028990127584E+02    0.273906718693497919E-01   -0.305488093108832626E+00    0.331499062579203269E+03   -0.290875904282358189E+01   -0.298270570492453589E+04
    0.164444442174236571E+03    0.463233751974812833E+02    0.307442604741680198E-01   -0.329058892951336501E+00    0.318042906317639620E+03   -0.284350609779772689E+01   -0.298269901965796271E+04
    0.161838022381477685E+03    0.374049452109110803E+02    0.267714741392788072E-01   -0.297930365992005841E+00    0.337670836443278972E+03   -0.246499121679433264E+01   -0.298269874943820014E+04
    0.176596349784149567E+03    0.393767014550548708E+02    0.461247822065326205E-01    0.119581465725408398E+00    0.238586665121580950E+03   -0.234609006347412752E+01   -0.298269830251548774E+04
    0.175571988327137120E+03    0.428150298701585541E+02    0.482531798841292353E-01    0.174708336270093856E+00    0.238757988212751314E+03   -0.220539340434035536E+01   -0.298268722440014017E+04
    0.164140459729921702E+03    0.454217067355373558E+02    0.384771206498525295E-01   -0.204479504036292781E+00    0.268557225048656107E+03   -0.210335474548789980E+01   -0.298265768308880615E+04
    0.176097535494604642E+03    0.424217182667208021E+02    0.374679249780836068E-01   -0.197279480322108514E+00    0.268061712062298795E+03   -0.210816976589551830E+01   -0.298265406229160271E+04
    0.165439163659728848E+03    0.392788433096013136E+02    0.364440816469157811E-01   -0.604453192324860833E-01    0.283839557777458765E+03   -0.307656788533671488E+01   -0.298265165457272906E+04
    0.169317196123921377E+03    0.416951095453284779E+02    0.489630774250121442E-01   -0.245556724336521981E-01    0.220841823329506582E+03   -0.219193188754537083E+01   -0.298262793435194908E+04
    0.166817341452117773E+03    0.398000000504725335E+02    0.378860111137353864E-01   -0.149574602203285778E+00    0.239144178299841769E+03   -0.209486660978822226E+01   -0.298260096654479230E+04
    0.171033220520159517E+03    0.445982460290376821E+02    0.268716808761780730E-01   -0.405237566834524721E+00    0.376512283267054556E+03   -0.346580070321123435E+01   -0.298259882566457736E+04
